job_title,company,job_location,post_date,salary,job_url,job_description
Chemometrician (Sensor Data Analyst),Siemens,"Houston, TX",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=8a9eddd73315d5b6&fccid=ea6bb53f0b18b8f2&vjs=3,N/A
STAFF ANALYST/TDO,"City of Houston, TX","Houston, TX 77002 (Downtown area)",Posted 5 days ago,"$66,890 - $78,841 a year",https://www.indeed.com/rc/clk?jk=789cbf0a649c6780&fccid=aa0c107946f57109&vjs=3,"POSITION OVERVIEW



Applications accepted from: 
All Persons Interested


Section: 
Stormwater Operations Branch / TDO

Reporting Location: 611 Walker St.

Workdays & Hours: Monday - Friday,
 
8:00 a.m. -5:00
p.m.
*


Subject to change


 DESCRIPTION OF DUTIES/ESSENTIAL FUNCTIONS
 The Staff Analyst will work under the direction of the Assistant Director and the Deputy Assistant Director and perform administrative, financial, and analytical work in a wide variety of consultative assignments to support the Stormwater Operations Branch with emphasis in maintenance activity data statistics and processes.
    
 RESPONSIBILITIES:
   

 Advise management on the proper use of funds, ensure managers maintain adequate funding levels and controls, provide reports and budget updates, etc.
 Collaborate with maintenance managers to review monthly actual versus budget variances and work with management to analyze data for annual budget development.
 Develop monthly analyses of programmed, actual, and forecasted trends with detailed explanation.
 Utilize advanced technology tools to compile data, develop reports, and interpret results issuing conclusions and/or recommendations.
 Develop reports, special documents or publications as assigned.
 Complete special projects as assigned, working on a wide variety of financial, administrative, professional, management and community issues and problems of simple to medium complexity.
 Represent management at meetings and functions generally to gather information.
 Prepare, edit, and revise department policy, procedure manuals and ordinances.
 Respond to correspondence, requests for information, etc. as assigned by supervisor.
 Identify and negotiate solutions for problems of simple to medium complexity as assigned by supervisor.
 Investigate and make recommendations for addressing issues of medium complexity and/or sensitivity.
 Work with different community stakeholder groups and interdepartmental groups to leverage resources, opportunities and promote programs.
 Prepare presentations for the community, stakeholder groups and/or City officials when needed.
 Develop marketing, outreach, and promotional plans to support programs as needed.
 Perform other duties as assigned.
   

WORKING CONDITIONS
 The position is physically comfortable; the individual has some discretion about walking, standing, etc.
    There are no major sources of discomfort, i.e., essentially normal office environment with acceptable lighting, temperature and air conditions.
   

T
his is a Department of Houston Public Works Management position at the Tier 3 Level.



MINIMUM REQUIREMENTS


EDUCATIONAL REQUIREMENTS Requires a Bachelor’s degree in Business Administration, Public Administration or a field directly related to the type of work being performed.  Graduate degrees related to the type of work to be performed may substitute for the experience requirement on a year for year basis

 EXPERIENCE REQUIREMENTS
 Three years of professional administrative, financial or analytical experience related to the type of work being performed are required.
    
 Professional experience related to the type of work to be performed may substitute for the education requirement on a year-for-year basis.
   


 LICENSE REQUIREMENTS
 None
   



PREFERENCES


Preference will be given to applicants with strong analytical skills, ability to successfully handle multiple assignments, develop and evaluate alternatives to medium to complex issues; analyze data and present ideas and information effectively; consult with and advise internal/external clients on a wide variety of subject-matter areas; and gain and maintain the confidence and cooperation of those contacted during the course of the work. Excellent writing, presentation, and decision-making skills is also preferred.  **Preference shall also be given to eligible veteran applicants provided such persons possess the qualifications necessary for competent discharge of the duties involved in the position applied for, such persons are among the most qualified candidates for the position, and all other factors in accordance with Executive Order 1-6.**


GENERAL INFORMATION


SELECTION/SKILLS TESTS REQUIRED: None However, the Department may administer a skill assessment evaluation.  SAFETY IMPACT POSITION: No If yes, this position is subject to random drug testing and if a promotional position, candidate must pass an assignment drug test.  SALARY INFORMATION Factors used in determining the salary offered include the candidate's qualifications as well as the pay rates of other employees in this classification. The salary grade for this position is:  Pay grade 26  APPLICATION PROCEDURES Only online applications will be accepted for this City of Houston job and must be received by the Human Resources Department during posting opening and closing dates shown. Applications must be submitted online at: www.houstontx.gov.  To view your detailed application status, please log-in to your online profile by visiting: http://agency.governmentjobs.com/houston/default.cfm or please call 832.393.6036. Due to the high volume of applications received, the Hiring Department will contact you directly, with specific instructions, should you be selected to advance in our recruitment process.  ""If you need special services or accommodations, call 832-393-6036. (TTY 7-1-1)  If you need login assistance or technical support call 855-524-5627.  All new and rehires must pass a pre-employment drug test and are subject to a physical examination and verification of information provided.  EOE Equal Opportunity Employer The City of Houston is committed to recruiting and retaining a diverse workforce and providing a work environment that is free from discrimination and harassment based upon any legally protected status or protected characteristic, including but not limited to an individual's sex, race, color, ethnicity, national origin, age, religion, disability, sexual orientation, genetic information, veteran status, gender identity, or pregnancy.









Agency


    City of Houston
   





Address


901 Bagby St  Houston, Texas, 77002 






Website


    https://www.houstontx.gov/"
Senior Healthcare Data Analyst,Harris Health System,"Houston, TX 77054 (South Main area)",Posted 17 days ago,Full-time,https://www.indeed.com/rc/clk?jk=2e224760f235235f&fccid=1550a2be8a028d59&vjs=3,"Harris Health System is looking for an experienced Senior Healthcare Data Analyst for our Ambulatory Clinics

 About the Position
 The Senior Healthcare Data Analyst at Harris Health will be responsible for auditing processes, maintaining database and reporting integrity, preparing reports, and supporting multiple projects within the Ambulatory Care Services. As part of the auditing process, you will review, analyze, and monitor procedures, performance, and systems management in relation to NCQA, medical home, and physician performance. You will also prepare statistical and narrative reports from Epic and other department informational spreadsheets. The development of reports and analytics of data are keys to success in this role.

 Benefits

 Medical, Dental and Vision insurance
 Flexible spending accounts (FSAs)
 Short- and Long-Term Disability insurance
 Life insurance
 401(k) retirement plan
 Employee assistance program
 Subsidized parking
 Credit union
 Employee disaster relief
 and more!

 Requirements

 Bachelor's Degree in Computer Science, Healthcare Administration, or Health Informatics
   
 Master's Degree preferred

 5 years of experience with reporting and analytics with data analysis, extraction, and manipulation of health informatics
 5 years of experience designing reports and developing executive level presentations
 5 years of experience in healthcare delivery or healthcare business setting preferred
 Experience with databases (SQL Server or MS Access) and reporting (Excel or Crystal)
 Experience with Sharepoint and Epic preferred
 Healthcare operations experience preferred

 About Harris Health Systems
 Harris Health is a nationally recognized health system comprising three teaching hospitals and an extensive network of ambulatory care centers serving the people of Harris County, Texas, since 1966. Staffed by the faculty, fellows and residents from two nationally ranked medical schools, Baylor College of Medicine and The University of Texas Health Science Center at Houston (UTHealth), Harris Health is the first healthcare system in Houston to receive the prestigious National Committee for Quality Assurance (NCQA) designation for its network of patient-centered medical homes, and both LBJ and Ben Taub Hospitals earned the ANCC Magnet Designation in 2020.
 Each year, Harris Health provides more than 1.8 million total outpatient visits through its more than 40 ambulatory care facilities. Additionally, Harris Health sees more than 177,000 emergency visits at its Level 1 and Level 3 trauma centers and 35,000 hospital admissions through its three hospitals: Ben Taub, LBJ and Quentin Mease.
 Harris Health is an Equal Opportunity Employer that welcomes and encourages diversity in the workplace.
 Apply today.
 Our short application process takes less than 3 minutes on your phone, tablet or computer.
 
VvRBtQl2CZ"
Data Analyst,D. Samuels & Associates,"Humble, TX 77338",EmployerActive 6 days ago,$11 - $25 an hour,https://www.indeed.com/company/D.-Samuels-&-Associates/jobs/Data-Analyst-bc46b6c6a7034afb?fccid=0108423bcf33729d&vjs=3,"DATA ANALYST
Duties include reviewing and analyzing information, inspecting to ensure labor compliance laws and regulations are adhered to, and auditing account information. Work requires independent judgement, attention to detail, and strong verbal and written communication with customers.
Essential Functions:
Reviews and analyzes audits in accordance with labor standards and regulations
Communicates with customers regarding account information and maintaining relationships
Implements data collection systems and other strategies to optimize efficiency anddata quality
Other related duties as assigned
Required Knowledge, skills, and abilities:

Intermediate/Advanced MS Word, Excel, and PowerPoint
Strong time-management and multitasking abilities
Proficiency with office applications, and aptitude for learning new software and systems
Ability to maintain confidentiality of company information
Database management and creating spreadsheets with Excel

Ability to:

Evaluate data and perform problem investigation
Read, comprehend, and make inferences from written material
Interpret and communicate regulations to customers
Observe construction trade practices to determine compliance with regulations
Work cooperatively with others and contribute to team projects
Maintain and monitor database systems
Work in a team environment

Preferred Qualifications and Skills:
Bachelor's in Accounting, Finance, Economics, Information Management, Computing, Mathematics, Statistics, or related fields
Strong communication, interpersonal and organization skills
Critical thinker with attention to detail
Compensation $11.00/hr - $25.00/hr based on experience
Job Types: Full-time, Internship
Pay: $11.00 - $25.00 per hour
Benefits:

Dental insurance
Health insurance
Paid time off

Schedule:

8 hour shift
Monday to Friday

COVID-19 considerations:Guidelines are outlined by the CDC
Ability to commute/relocate:

Humble, TX 77338: Reliably commute or planning to relocate before starting work (Required)

Work Location: In person"
"(Saipsit, Inc. has multiple openings in Houston, TX) Business Analyst","(Saipsit, Inc. has multiple openings in Houston,...","Houston, TX",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=e660f7e541c6443e&fccid=dd616958bd9ddc12&vjs=3,"Gather requirements and check feasibility of applications. Work on key business processes and identify inefficiencies. Provide progress updates. Translate business requirements into functional specifications and detail test plans for developers to initiate development. Prepare use case scenarios. Conduct UAT for new processes and implementations. Document new business processes and changes and conduct trainings for the support staff. Configure user requirements into the system. Participate in Functional Testing of new developments and migrate new processes to production server. Will work in unanticipated locations. Requires Masters in Business Administration, Computer Science, Engineering (any field) or related and 1 year experience. Send resume and refer to job title to [email protected]. 



At SAIPSIT Inc we believe in attracting, recruiting, nurturing and retaining the best talent. SAIPSIT Inc believes in the fact that human talent is the biggest asset it has. Tech-cookies, as we call ourselves, are people with a dream to be the best in whatever we do. Our zest for life is reflected in all that we do. Most of all, we make SAIPSIT Inc, a place we look forward to coming back every day.
Working with us 
As a dynamic and fast growing company, SAIPSIT Inc offers a career where you get an opportunity to learn and grow continuously with some of the most talented, creative and brilliant people of the industry.
Please drop a copy of your resume at [email protected] to learn our process of hiring."
Data Analyst,Hewlett Packard Enterprise,"Spring, TX 77389",Posted 30+ days ago,"$73,400 - $168,900 a year",https://www.indeed.com/rc/clk?jk=744ffdcaec63969b&fccid=216eb700022de6f6&vjs=3,"Data Analyst
 
 This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office.

 Job Description:

 Aruba, a Hewlett Packard Enterprise Company, is a leading provider of next-generation network access solutions for the mobile enterprise: http://www.arubanetworks.com/company/about-us.
 We are looking for a Data Analyst to join our team. This role will be in a strategic position to work closely with different Operation teams. The candidate needs to have a good understanding of the concepts, methods and techniques used in Analytics, AI, Data Management, Data architecture and Statistical skills, Programming languages, and Business Intelligence tools. The candidate will demonstrate strong interpersonal communication and relationship management skills to become involved with business operations from day-to-day tactical activities to long-term strategic planning.

 Responsibilities:

 Creating value from business-focused data and analytics initiatives
 Raise the level of data literacy in the organization
 Helps uncover and translate business requirements and needs
 Developing and building collaborative working relationships with others that will work with and support.


 Required Qualifications:

 A bachelor’s or master’s degree in computer science, data science, statistics, applied mathematics, or a related quantitative field is preferred. Alternate experience and education in equivalent areas is acceptable
 Three to six years of relevant experience
 Experience in applying data science to business functions such as financial risk analytics, logistics or manufacturing
 Self-motivated, curious and creative
 Demonstrate the ability to manage analytics project and work in diverse, cross-functional teams in a dynamic business environment
 Exhibit good presentation skills, including storytelling and other techniques to guide and inspire


 Preferred Qualifications:

 Communication, conveying information to diverse audiences in a way that is easily understood and actionable
 Collaboration, fostering group problem solving and solution creation with team members
 Relationship management, creating relationships and builds trust with internal and external stakeholders quickly.
 Presentation, comfort with public speaking and the ability to creatively and concisely express idea to different audiences


 This role is required to be at our HST office, at least 2-3X a week
 #unitedstates
 Job: Supply Chain & Operations
  Job Level: Expert
 
 States with Pay Range Requirement

 The expected salary/wage range for a U.S.-based hire filling this position is provided below. Actual offer may vary from this range based upon geographic location, work experience, education/training, and/or skill level. If this is a sales role, then the listed salary range reflects combined base salary and target-level sales compensation pay. If this is a non-sales role, then the listed salary range reflects base salary only. Variable incentives may also be offered. Information about employee benefits offered can be found at https://myhperewards.com/main/new-hire-enrollment.html.
 Annual Salary: $73,400.00 - $168,900.00
 
 Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities.

 HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories."
Audit Data Analyst,"Auditor's Office Harris County, TX","Hybrid remote in Houston, TX 77002",EmployerActive 2 days ago,"$70,000 a year",https://www.indeed.com/rc/clk?jk=3ec09f3fd4db2f4f&fccid=dd616958bd9ddc12&vjs=3,"About Harris County Auditor's Office: The mission of the Harris County Auditor's Office is to be an independent and progressive organization recognized for professionalism in carrying out the County Auditor's statutory duties and responsibilities. The vision of the Harris County Auditor's Office is to create and maintain an environment of sound fiscal management and efficient financial operations at all levels of county government, while providing support to Commissioners Court, County Officials, Department Heads, and the public with the highest level of integrity and financial stewardship.
 The Harris County Auditor's Office keeps the general accounting records; prepares financial reports; prescribes systems for the receipts and disbursements of the County; audits and processes accounting transactions for grants, payroll, and invoices; verifies compliance with governing laws; performs statutory reviews of records maintained by other officials; and prepares annual estimates of budgeted revenues. The Auditor's Office includes a team of dedicated professionals committed to providing objective, value added services that support the mission, vision, and values of the Office and includes the Executive Division, Accounting Division and Audit Division.
 JOB DESCRIPTION:
 The Data Analytics and Technology Audit Department (DATA) is part of the Harris County Auditor's Office Internal Audit Division. The department consists of a data analytics team and a technology audit team. The Data Analytics team supports the Internal Audit Division teams and the County Auditor in successfully employing the use of advanced data analytics, visualizations, and review of existing reports.
 The Audit Data Analyst will deliver actionable insights by working with available Harris County data and applying their analytical knowledge to deliver easy-to-comprehend data visualizations and reporting. Data analytics tools will be utilized, such as Visual Studio using SQL and Python, Excel, ACL, in addition to data visualization tools (e.g., Microsoft, Power BI). The position also assists with the running and review of scheduled audit analytics, resolving issues, and reporting results to management as necessary. 

KEY JOB FUNCTIONS:

 Identify potential analytic tests to be performed.
 Obtain an understanding of the data required and how it is utilized.
 Develop analytics utilizing department-approved tools/methods.
 Test, validate, and refine analytics as necessary.
 Develop means to convey results to the client (e.g., visualizations).
 Resolve anomalies in the analytics execution process.
 Reconcile identified items with expected exceptions.
 Obtain supporting documentation for exceptions where necessary.
 Document exceptions, follow-up on exception resolution, and prepare supporting work papers.
 Organize and provide analysis results and accompanying documentation to management.
 Preparation of required work papers to support analytics performed.
 Assist audit teams with drafting audit report findings that utilized analytics.
 Preparation of policies and procedures related to developed analytics.

 WHAT WE OFFER:

 Hybrid schedule with remote work
 Excellent benefits and wellness programs
 Zero-premium medical plan for employees
 Outstanding retirement program
 Continuing professional education and professional organization memberships
 Collaborative work environment
 Subsidized transit/commute

 WHAT WE ARE LOOKING FOR:
 REQUIRED:

 Zero to 3 years of experience performing data analysis.
 Knowledge of data analysis tools (e.g., Power BI, IDEA/ACL, Visual Studio using SQL and Python, Excel), hands-on experience preferred. 
Familiarity with PeopleSoft data a plus.
 Basic knowledge of security and application controls, IT best practices and exposure to an IT related field of study preferred. 
Willingness to achieve a relevant certification (e.g., CISA, CIA, Microsoft Certified: Data Analyst Associate) is preferred.

 Ideal candidate must possess: 
Qualified candidates must have a Bachelor's degree (preferably in accounting, computer science, auditing, business, or related fields) from an accredited college or university.

 Strong problem solving and analytical skills.
 Good command of the English language in oral and written communication skills.
 Proficiency in the use of MS Teams, MS Word, MS Access, and MS Outlook.
 Familiarity with PeopleSoft data a plus.
 Must be able to analyze complex information and identify anomalies and trends.
 Ability to deal with people effectively and proficiently.
 Ability to maintain a high degree of judgment, discretion and confidentiality of sensitive information
 Ability to travel throughout Harris County as needed, with minimal overnight and out-of-County travel.
 Ability to sit for extended periods of time, push/pull up to 50 lbs., and lift and carry up to 20 lbs.

 Must be legally eligible to work in the United States. We do not provide visa sponsorship.
 HARRIS COUNTY HAS AN EMPLOYMENT-AT-WILL POLICY
 APPLICANTS ARE CONSIDERED WITHOUT REGARD TO RACE, COLOR, RELIGION, SEX, NATIONAL ORIGIN, AGE OR DISABILITY This position is subject to a criminal history check. Only relevant convictions will be considered and, even when considered, may not automatically disqualify the candidate"
"Power BI Analyst (US Citizen, Houston, Texas area only)",INSPYR Solutions,"Houston, TX 77056 (Uptown area)",EmployerActive 2 days ago,$90 an hour,https://www.indeed.com/company/INSPYR-Solutions/jobs/Business-Intelligence-Analyst-2df8e1d2ec8ad78f?fccid=900f958a9853e7ab&vjs=3,"Must have 5+ years of Power BI Experience
Must have Azure DevOps
Must be able to pull information from Azure Dev Ops and Pipe into Power BI. The goal is to create Executive Dashboards
Be creating Executive Dashboards, financial reports, operational reports and etc.
Rate is great on this one.. However focus on finding U.S. Citizens or Green Card holders
Preference is on our w/2
#IND-IT
Job Type: Contract
Salary: $90.00 per hour
Schedule:

8 hour shift
Monday to Friday

Ability to commute/relocate:

Houston, TX 77056: Reliably commute or planning to relocate before starting work (Required)

Experience:

Power BI: 7 years (Preferred)

Work Location: In person"
"Sr. Analyst, Data Management in Psychiatry",UTHealth Houston,"Houston, TX",Posted 26 days ago,Full-time,https://www.indeed.com/rc/clk?jk=1148570e15719630&fccid=2259246cd8a35c6c&vjs=3,"What we do here changes the world. UTHealth Houston is Texas’ resource for healthcare education, innovation, scientific discovery, and excellence in patient care. That’s where you come in.
Once you join us you won't want to leave. It’s because we reward our team for the excellent service they provide. Our total rewards package includes the benefits you’d expect from a top healthcare organization (benefits, insurance, etc.), plus:

100% paid medical premiums for our full-time employees
Generous time off (holidays, preventative leave day, both vacation and sick time – all of which equates to around 37-38 days per year)
The longer you stay, the more vacation you’ll accrue!
Longevity Pay (Monthly payments after two years of service)
Build your future with our awesome retirement/pension plan!

We take care of our employees! As a world-renowned institution, our employees’ wellbeing is important to us. We offer work/life services such as...

Free financial and legal counseling
Free mental health counseling services
Gym membership discounts and access to wellness programs
Other employee discounts including entertainment, car rentals, cell phones, etc.
Resources for child and elder care
Plus many more!


 
Position Summary:
Utilizing analytical and data management tools, performs advanced level data creation, management, analysis and troubleshooting activities in support of multiple research projects and studies. Performs statistical analyses associated with the quality of data for research projects.


Position Key Accountabilities:


Responsible for managing/maintaining data for multiple projects or research efforts.


Assists in the design, development, testing and implementation of interface maps and logic to translate data from source systems to application system.


Creates, supports, and troubleshoots tools or software used to manage data.


Develops and maintains quality controls for all research databases.


Performs quality assurance functions consistent with standard software development methodology during pre and post-production.


Designs database queries and compiles, analyzes, and reports statistical data related to data quality for research projects.


Interfaces with vendors and offsite researchers and coordinators.


Other duties as assigned.



Certification/Skills:
 Detailed knowledge of query design, report creation, and graphic representations of data. Knowledge and experience managing complex databases. Experience providing analysis related to data quality.
 Minimum Education:
 Bachelor’s degree in business, computer science, or related field or related experience in lieu of education.

 Minimum Experience:
 Four years of experience with complex databases. May substitute required experience with equivalent years of education beyond the minimum education requirement.

 Physical Requirements:
 Exerts up to 50 pounds of force occasionally and/or up to 20 pounds frequently and/or a negligible amount constantly to move objects. This position may include work involving potentially hazardous chemical, biological or radioactive agents.
 Security Sensitive:
 This job class may contain positions that are security sensitive and thereby subject to the provisions of Texas Education Code § 51.215
 Residency Requirement:
 Employees must permanently reside and work in the State of Texas."
"Sr. Analyst, Data Management in Psychiatry",UTHealth Houston,"Houston, TX",Posted 26 days ago,Full-time,https://www.indeed.com/rc/clk?jk=1148570e15719630&fccid=2259246cd8a35c6c&vjs=3,"What we do here changes the world. UTHealth Houston is Texas’ resource for healthcare education, innovation, scientific discovery, and excellence in patient care. That’s where you come in.
Once you join us you won't want to leave. It’s because we reward our team for the excellent service they provide. Our total rewards package includes the benefits you’d expect from a top healthcare organization (benefits, insurance, etc.), plus:

100% paid medical premiums for our full-time employees
Generous time off (holidays, preventative leave day, both vacation and sick time – all of which equates to around 37-38 days per year)
The longer you stay, the more vacation you’ll accrue!
Longevity Pay (Monthly payments after two years of service)
Build your future with our awesome retirement/pension plan!

We take care of our employees! As a world-renowned institution, our employees’ wellbeing is important to us. We offer work/life services such as...

Free financial and legal counseling
Free mental health counseling services
Gym membership discounts and access to wellness programs
Other employee discounts including entertainment, car rentals, cell phones, etc.
Resources for child and elder care
Plus many more!


 
Position Summary:
Utilizing analytical and data management tools, performs advanced level data creation, management, analysis and troubleshooting activities in support of multiple research projects and studies. Performs statistical analyses associated with the quality of data for research projects.


Position Key Accountabilities:


Responsible for managing/maintaining data for multiple projects or research efforts.


Assists in the design, development, testing and implementation of interface maps and logic to translate data from source systems to application system.


Creates, supports, and troubleshoots tools or software used to manage data.


Develops and maintains quality controls for all research databases.


Performs quality assurance functions consistent with standard software development methodology during pre and post-production.


Designs database queries and compiles, analyzes, and reports statistical data related to data quality for research projects.


Interfaces with vendors and offsite researchers and coordinators.


Other duties as assigned.



Certification/Skills:
 Detailed knowledge of query design, report creation, and graphic representations of data. Knowledge and experience managing complex databases. Experience providing analysis related to data quality.
 Minimum Education:
 Bachelor’s degree in business, computer science, or related field or related experience in lieu of education.

 Minimum Experience:
 Four years of experience with complex databases. May substitute required experience with equivalent years of education beyond the minimum education requirement.

 Physical Requirements:
 Exerts up to 50 pounds of force occasionally and/or up to 20 pounds frequently and/or a negligible amount constantly to move objects. This position may include work involving potentially hazardous chemical, biological or radioactive agents.
 Security Sensitive:
 This job class may contain positions that are security sensitive and thereby subject to the provisions of Texas Education Code § 51.215
 Residency Requirement:
 Employees must permanently reside and work in the State of Texas."
Audit Data Analyst,"Auditor's Office Harris County, TX","Hybrid remote in Houston, TX 77002",EmployerActive 2 days ago,"$70,000 a year",https://www.indeed.com/rc/clk?jk=3ec09f3fd4db2f4f&fccid=dd616958bd9ddc12&vjs=3,"About Harris County Auditor's Office: The mission of the Harris County Auditor's Office is to be an independent and progressive organization recognized for professionalism in carrying out the County Auditor's statutory duties and responsibilities. The vision of the Harris County Auditor's Office is to create and maintain an environment of sound fiscal management and efficient financial operations at all levels of county government, while providing support to Commissioners Court, County Officials, Department Heads, and the public with the highest level of integrity and financial stewardship.
 The Harris County Auditor's Office keeps the general accounting records; prepares financial reports; prescribes systems for the receipts and disbursements of the County; audits and processes accounting transactions for grants, payroll, and invoices; verifies compliance with governing laws; performs statutory reviews of records maintained by other officials; and prepares annual estimates of budgeted revenues. The Auditor's Office includes a team of dedicated professionals committed to providing objective, value added services that support the mission, vision, and values of the Office and includes the Executive Division, Accounting Division and Audit Division.
 JOB DESCRIPTION:
 The Data Analytics and Technology Audit Department (DATA) is part of the Harris County Auditor's Office Internal Audit Division. The department consists of a data analytics team and a technology audit team. The Data Analytics team supports the Internal Audit Division teams and the County Auditor in successfully employing the use of advanced data analytics, visualizations, and review of existing reports.
 The Audit Data Analyst will deliver actionable insights by working with available Harris County data and applying their analytical knowledge to deliver easy-to-comprehend data visualizations and reporting. Data analytics tools will be utilized, such as Visual Studio using SQL and Python, Excel, ACL, in addition to data visualization tools (e.g., Microsoft, Power BI). The position also assists with the running and review of scheduled audit analytics, resolving issues, and reporting results to management as necessary. 

KEY JOB FUNCTIONS:

 Identify potential analytic tests to be performed.
 Obtain an understanding of the data required and how it is utilized.
 Develop analytics utilizing department-approved tools/methods.
 Test, validate, and refine analytics as necessary.
 Develop means to convey results to the client (e.g., visualizations).
 Resolve anomalies in the analytics execution process.
 Reconcile identified items with expected exceptions.
 Obtain supporting documentation for exceptions where necessary.
 Document exceptions, follow-up on exception resolution, and prepare supporting work papers.
 Organize and provide analysis results and accompanying documentation to management.
 Preparation of required work papers to support analytics performed.
 Assist audit teams with drafting audit report findings that utilized analytics.
 Preparation of policies and procedures related to developed analytics.

 WHAT WE OFFER:

 Hybrid schedule with remote work
 Excellent benefits and wellness programs
 Zero-premium medical plan for employees
 Outstanding retirement program
 Continuing professional education and professional organization memberships
 Collaborative work environment
 Subsidized transit/commute

 WHAT WE ARE LOOKING FOR:
 REQUIRED:

 Zero to 3 years of experience performing data analysis.
 Knowledge of data analysis tools (e.g., Power BI, IDEA/ACL, Visual Studio using SQL and Python, Excel), hands-on experience preferred. 
Familiarity with PeopleSoft data a plus.
 Basic knowledge of security and application controls, IT best practices and exposure to an IT related field of study preferred. 
Willingness to achieve a relevant certification (e.g., CISA, CIA, Microsoft Certified: Data Analyst Associate) is preferred.

 Ideal candidate must possess: 
Qualified candidates must have a Bachelor's degree (preferably in accounting, computer science, auditing, business, or related fields) from an accredited college or university.

 Strong problem solving and analytical skills.
 Good command of the English language in oral and written communication skills.
 Proficiency in the use of MS Teams, MS Word, MS Access, and MS Outlook.
 Familiarity with PeopleSoft data a plus.
 Must be able to analyze complex information and identify anomalies and trends.
 Ability to deal with people effectively and proficiently.
 Ability to maintain a high degree of judgment, discretion and confidentiality of sensitive information
 Ability to travel throughout Harris County as needed, with minimal overnight and out-of-County travel.
 Ability to sit for extended periods of time, push/pull up to 50 lbs., and lift and carry up to 20 lbs.

 Must be legally eligible to work in the United States. We do not provide visa sponsorship.
 HARRIS COUNTY HAS AN EMPLOYMENT-AT-WILL POLICY
 APPLICANTS ARE CONSIDERED WITHOUT REGARD TO RACE, COLOR, RELIGION, SEX, NATIONAL ORIGIN, AGE OR DISABILITY This position is subject to a criminal history check. Only relevant convictions will be considered and, even when considered, may not automatically disqualify the candidate"
"Power BI Analyst (US Citizen, Houston, Texas area only)",INSPYR Solutions,"Houston, TX 77056 (Uptown area)",EmployerActive 2 days ago,$90 an hour,https://www.indeed.com/company/INSPYR-Solutions/jobs/Business-Intelligence-Analyst-2df8e1d2ec8ad78f?fccid=900f958a9853e7ab&vjs=3,"Must have 5+ years of Power BI Experience
Must have Azure DevOps
Must be able to pull information from Azure Dev Ops and Pipe into Power BI. The goal is to create Executive Dashboards
Be creating Executive Dashboards, financial reports, operational reports and etc.
Rate is great on this one.. However focus on finding U.S. Citizens or Green Card holders
Preference is on our w/2
#IND-IT
Job Type: Contract
Salary: $90.00 per hour
Schedule:

8 hour shift
Monday to Friday

Ability to commute/relocate:

Houston, TX 77056: Reliably commute or planning to relocate before starting work (Required)

Experience:

Power BI: 7 years (Preferred)

Work Location: In person"
IT Business Analyst - Contract,ConocoPhillips,"Houston, TX",Posted 30+ days ago,Contract +1,https://www.indeed.com/rc/clk?jk=921cf301ab8dc654&fccid=b1022d646fa0c95b&vjs=3,"World’s largest independent upstream oil and gas business
 SPIRIT values - Safety People Integrity Responsibility Innovation Teamwork
 Operations in 13 countries


 ConocoPhillips is a leading oil and gas company, based in Houston, TX, and is hiring IT Business Analyst for contract positions. The IT Business Analyst provides consultative and advisory support, application support, project management, and business analysis to our Lower 48 Business Unit.
 Key Accountabilities

 Working with business partners to understand business needs
 Converting business requirements and plans into actionable IT services
 Translating business needs/strategies into IT requirements and source IT services to meet requirements (current and future)
 Understanding business processes end-to-end, actively measuring business contribution of enabling systems, and initiating improvement to the process and/or systems
 Communicating with the L48 Business Unit on IT services, costs and needs
 Working with business and IT resources to define IT projects and complete project planning (Front End Loading – FEL) activities
 Performing as Project Manager on IT projects where appropriate
 Working with agile methodology and waterfall; familiarity with SAFe Agile practices a plus
 Running a detailed business specific software portfolio, including vendor relationships, negotiations, industry group interactions and long-term strategies
 Influencing customer demand and technology alignment


 Required and Preferred Skills and Experience

 Must be legally authorized to work in the United States as a U.S. citizen or national, or an alien admitted as a permanent resident, refugee or asylee
 5+ years of experience in information technology
 5+ years of experience as a business analyst in the oil and gas industry
 3+ years of experience leading IT projects
 Basic level of proficiency with Agile principles
 Basic level of proficiency with Microsoft O365 applications: Excel, Outlook, PowerPoint, SharePoint, Teams and Word
 Able to work independently
 Customer focused
 Manages tasks to effectively and efficiently complete work responsibilities of self and others
 Understands and anticipates how daily actions impact and shape the future
 Listens actively and invites new ideas for exchanged opinions, then influences and acts to drive positive performance and achieve results
 Bachelor’s Degree or higher in Business Admin/Mgmt, Computer Science, MIS, other related business field, other related technical field, or foreign equivalent
 Scrum Master Certification

 ConocoPhillips contract opportunities are for project-based or other short-term engagements that require specialized skills. Successful candidates for contract opportunities will not be considered employees of ConocoPhillips or any of its subsidiaries nor will candidates be eligible for employment benefits. Candidates looking for regular full-time employment opportunities should begin their search here: https://careers.conocophillips.com/"
